ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
Cayuvava-10-550-2,,Cayuvava,10-550,bɔča; uča ~ ũčã; ra'koama,uča,u tʃ a,,,,false,^u č a$,Cayuvava,,
Cayuvava-10-550-3,,Cayuvava,10-550,bɔča; uča ~ ũčã; ra'koama,ũčã,ũ tʃ ã,,,,false,^ũ č ã$,Cayuvava,,
Cayuvava-10-550-4,,Cayuvava,10-550,bɔča; uča ~ ũčã; ra'koama,ra'koama,ɾ a k o a m a,,,,false,^r a 'k o a m a$,Cayuvava,,
Cayuvava-10-570-1,,Cayuvava,10-570,kõrõ,kõrõ,k õ ɾ õ,,,,false,^k õ r õ$,Cayuvava,,
Cayuvava-10-610-1,,Cayuvava,10-610,čapea; ɨča; rɔtɔ,čapea,tʃ a p e a,,,,false,^č a p e a$,Cayuvava,,
Cayuvava-10-610-2,,Cayuvava,10-610,čapea; ɨča; rɔtɔ,ɨča,ɨ tʃ a,,,,false,^ɨ č a$,Cayuvava,,
Cayuvava-10-610-3,,Cayuvava,10-610,čapea; ɨča; rɔtɔ,rɔtɔ,ɾ ɔ t ɔ,,,,false,^r ɔ t ɔ$,Cayuvava,,
Cayuvava-10-613-1,,Cayuvava,10-613,todu; tɨdɨdɨ,todu,t o d u,,,,false,^t o d u$,Cayuvava,,
Cayuvava-10-613-2,,Cayuvava,10-613,todu; tɨdɨdɨ,tɨdɨdɨ,t ɨ d ɨ d ɨ,,,,false,^t ɨ d ɨ d ɨ$,Cayuvava,,
Cayuvava-10-614-1,,Cayuvava,10-614,čama,čama,tʃ a m a,,,,false,^č a m a$,Cayuvava,,
Cayuvava-10-620-1,,Cayuvava,10-620,βɔrɔ; -ča; haɲuhi; pe; pea,βɔrɔ,β ɔ ɾ ɔ,,,,false,^β ɔ r ɔ$,Cayuvava,,
Cayuvava-10-620-2,,Cayuvava,10-620,βɔrɔ; -ča; haɲuhi; pe; pea,-ča,tʃ a,,,,false,^- č a$,Cayuvava,,
Cayuvava-10-620-3,,Cayuvava,10-620,βɔrɔ; -ča; haɲuhi; pe; pea,haɲuhi,h a ɲ u h i,,,,false,^h a ɲ u h i$,Cayuvava,,
Cayuvava-10-620-4,,Cayuvava,10-620,βɔrɔ; -ča; haɲuhi; pe; pea,pe,p e,,,,false,^p e$,Cayuvava,,
Cayuvava-10-620-5,,Cayuvava,10-620,βɔrɔ; -ča; haɲuhi; pe; pea,pea,p e a,,,,false,^p e a$,Cayuvava,,
Cayuvava-10-630-1,,Cayuvava,10-630,čukuru; dasi,čukuru,tʃ u k u ɾ u,,,,false,^č u k u r u$,Cayuvava,,
Cayuvava-10-630-2,,Cayuvava,10-630,čukuru; dasi,dasi,d a s i,,,,false,^d a s i$,Cayuvava,,
Cayuvava-10-640-1,,Cayuvava,10-640,totoko,totoko,t o t o k o,,,,false,^t o t o k o$,Cayuvava,,
Cayuvava-10-650-1,,Cayuvava,10-650,ǰæræ,ǰæræ,dʒ æ ɾ æ,,,,false,^ǰ æ r æ$,Cayuvava,,
Cayuvava-10-670-1,,Cayuvava,10-670,ɲakã,ɲakã,ɲ a k ã,,,,false,^ɲ a k ã$,Cayuvava,,
Cayuvava-10-710-1,,Cayuvava,10-710,nãnãka ~ nanaka,nãnãka,n ã n ã k a,,,,false,^n ã n ã k a$,Cayuvava,,
Cayuvava-10-710-2,,Cayuvava,10-710,nãnãka ~ nanaka,nanaka,n a n a k a,,,,false,^n a n a k a$,Cayuvava,,
Cayuvava-10-720-1,,Cayuvava,10-720,nanaka,nanaka,n a n a k a,,,,false,^n a n a k a$,Cayuvava,,
Cayuvava-10-740-1,,Cayuvava,10-740,'poede,'poede,p o e d e,,,,false,^'p o e d e$,Cayuvava,,
Cayuvava-10-760-1,,Cayuvava,10-760,'kareda,'kareda,k a ɾ e d a,,,,false,^'k a r e d a$,Cayuvava,,
Cayuvava-10-810-1,,Cayuvava,10-810,[βapo],βapo,β a p o,,,,true,^β a p o$,Cayuvava,,
Cayuvava-10-830-1,,Cayuvava,10-830,[lãča],lãča,l ã tʃ a,,,,true,^l ã č a$,Cayuvava,,
Cayuvava-10-831-1,,Cayuvava,10-831,dapa,dapa,d a p a,,,,false,^d a p a$,Cayuvava,,
Cayuvava-10-851-1,,Cayuvava,10-851,βiri; 'ra-βiri,βiri,β i ɾ i,,,,false,^β i r i$,Cayuvava,,
Cayuvava-10-851-2,,Cayuvava,10-851,βiri; 'ra-βiri,'ra-βiri,ɾ a + β i ɾ i,,,,false,^'r a - β i r i$,Cayuvava,,
Cayuvava-11-130-1,,Cayuvava,11-130,βakaka; nuhi; rire,βakaka,β a k a k a,,,,false,^β a k a k a$,Cayuvava,,
Cayuvava-11-130-2,,Cayuvava,11-130,βakaka; nuhi; rire,nuhi,n u h i,,,,false,^n u h i$,Cayuvava,,
Cayuvava-11-130-3,,Cayuvava,11-130,βakaka; nuhi; rire,rire,ɾ i ɾ e,,,,false,^r i r e$,Cayuvava,,
Cayuvava-11-140-1,,Cayuvava,11-140,ɲuhi; paɲa ~ pãɲa; paɲa-hi,ɲuhi,ɲ u h i,,,,false,^ɲ u h i$,Cayuvava,,
Cayuvava-11-140-2,,Cayuvava,11-140,ɲuhi; paɲa ~ pãɲa; paɲa-hi,paɲa,p a ɲ a,,,,false,^p a ɲ a$,Cayuvava,,
Cayuvava-11-140-3,,Cayuvava,11-140,ɲuhi; paɲa ~ pãɲa; paɲa-hi,pãɲa,p ã ɲ a,,,,false,^p ã ɲ a$,Cayuvava,,
Cayuvava-11-140-4,,Cayuvava,11-140,ɲuhi; paɲa ~ pãɲa; paɲa-hi,paɲa-hi,p a ɲ a + h i,,,,false,^p a ɲ a - h i$,Cayuvava,,
Cayuvava-11-150-1,,Cayuvava,11-150,pãɲa,pãɲa,p ã ɲ a,,,,false,^p ã ɲ a$,Cayuvava,,
Cayuvava-11-160-1,,Cayuvava,11-160,'βeede; tɨ,'βeede,β eː d e,,,,false,^'β ee d e$,Cayuvava,,
Cayuvava-11-160-2,,Cayuvava,11-160,'βeede; tɨ,tɨ,t ɨ,,,,false,^t ɨ$,Cayuvava,,
Cayuvava-11-180-1,,Cayuvava,11-180,ræ'ræhæ,ræ'ræhæ,ɾ æ ɾ æ h æ,,,,false,^r æ 'r æ h æ$,Cayuvava,,
Cayuvava-11-210-1,,Cayuvava,11-210,boro; mi-; miha,boro,b o ɾ o,,,,false,^b o r o$,Cayuvava,,
Cayuvava-11-210-2,,Cayuvava,11-210,boro; mi-; miha,mi-,m i,,,,false,^m i -$,Cayuvava,,
Cayuvava-11-210-3,,Cayuvava,11-210,boro; mi-; miha,miha,m i h a,,,,false,^m i h a$,Cayuvava,,
Cayuvava-11-240-1,,Cayuvava,11-240,kɨrɨβɨ,kɨrɨβɨ,k ɨ ɾ ɨ β ɨ,,,,false,^k ɨ r ɨ β ɨ$,Cayuvava,,
Cayuvava-11-250-1,,Cayuvava,11-250,βuru,βuru,β u ɾ u,,,,false,^β u r u$,Cayuvava,,
Cayuvava-11-270-1,,Cayuvava,11-270,duku,duku,d u k u,,,,false,^d u k u$,Cayuvava,,
Cayuvava-11-310-1,,Cayuvava,11-310,βačæ; 'ričæhæ,βačæ,β a tʃ æ,,,,false,^β a č æ$,Cayuvava,,
Cayuvava-11-310-2,,Cayuvava,11-310,βačæ; 'ričæhæ,'ričæhæ,ɾ i tʃ æ h æ,,,,false,^'r i č æ h æ$,Cayuvava,,
Cayuvava-11-320-1,,Cayuvava,11-320,ko; 'hakoe; pičææhi,ko,k o,,,,false,^k o$,Cayuvava,,
Cayuvava-11-320-2,,Cayuvava,11-320,ko; 'hakoe; pičææhi,'hakoe,h a k o e,,,,false,^'h a k o e$,Cayuvava,,
Cayuvava-11-320-3,,Cayuvava,11-320,ko; 'hakoe; pičææhi,pičææhi,p i tʃ æː h i,,,,false,^p i č ææ h i$,Cayuvava,,
Cayuvava-11-340-1,,Cayuvava,11-340,haro,haro,h a ɾ o,,,,false,^h a r o$,Cayuvava,,
Cayuvava-11-430-1,,Cayuvava,11-430,ka-me'rio-i; mærio; raya,ka-me'rio-i,k a + m e ɾ i o + i,,,,false,^k a - m e 'r i o - i$,Cayuvava,,
Cayuvava-11-430-2,,Cayuvava,11-430,ka-me'rio-i; mærio; raya,mærio,m æ ɾ i o,,,,false,^m æ r i o$,Cayuvava,,
Cayuvava-11-430-3,,Cayuvava,11-430,ka-me'rio-i; mærio; raya,raya,ɾ a j a,,,,false,^r a y a$,Cayuvava,,
Cayuvava-11-520-1,,Cayuvava,11-520,oretai; rɔræ'taipæ,oretai,o ɾ e t a i,,,,false,^o r e t a i$,Cayuvava,,
Cayuvava-11-520-2,,Cayuvava,11-520,oretai; rɔræ'taipæ,rɔræ'taipæ,ɾ ɔ ɾ æ t a i p æ,,,,false,^r ɔ r æ 't a i p æ$,Cayuvava,,
Cayuvava-11-530-1,,Cayuvava,11-530,βɔrɔkɔ,βɔrɔkɔ,β ɔ ɾ ɔ k ɔ,,,,false,^β ɔ r ɔ k ɔ$,Cayuvava,,
Cayuvava-11-540-1,,Cayuvava,11-540,bu,bu,b u,,,,false,^b u$,Cayuvava,,
Cayuvava-11-610-1,,Cayuvava,11-610,paha...ama,paha...ama,p a h a + a m a,,,,false,^p a h a ... a m a$,Cayuvava,,
Cayuvava-11-630-1,,Cayuvava,11-630,reβe,reβe,ɾ e β e,,,,false,^r e β e$,Cayuvava,,
Cayuvava-11-650-1,,Cayuvava,11-650,[paga],paga,p a g a,,,,true,^p a g a$,Cayuvava,,
Cayuvava-11-810-1,,Cayuvava,11-810,pɨča; poæræ; pɔæræ,pɨča,p ɨ tʃ a,,,,false,^p ɨ č a$,Cayuvava,,
Cayuvava-11-810-2,,Cayuvava,11-810,pɨča; poæræ; pɔæræ,poæræ,p o æ ɾ æ,,,,false,^p o æ r æ$,Cayuvava,,
Cayuvava-11-810-3,,Cayuvava,11-810,pɨča; poæræ; pɔæræ,pɔæræ,p ɔ æ ɾ æ,,,,false,^p ɔ æ r æ$,Cayuvava,,
Cayuvava-11-820-1,,Cayuvava,11-820,bɔ...čɔ,bɔ...čɔ,b ɔ + tʃ ɔ,,,,false,^b ɔ ... č ɔ$,Cayuvava,,
Cayuvava-11-850-1,,Cayuvava,11-850,[mekado],mekado,m e k a d o,,,,true,^m e k a d o$,Cayuvava,,
Cayuvava-11-870-1,,Cayuvava,11-870,pa; 'a-pahe,pa,p a,,,,false,^p a$,Cayuvava,,
Cayuvava-11-870-2,,Cayuvava,11-870,pa; 'a-pahe,'a-pahe,a + p a h e,,,,false,^'a - p a h e$,Cayuvava,,
Cayuvava-11-920-1,,Cayuvava,11-920,daβi; tɨtɨǰɨ,daβi,d a β i,,,,false,^d a β i$,Cayuvava,,
Cayuvava-11-920-2,,Cayuvava,11-920,daβi; tɨtɨǰɨ,tɨtɨǰɨ,t ɨ t ɨ dʒ ɨ,,,,false,^t ɨ t ɨ ǰ ɨ$,Cayuvava,,
Cayuvava-12-11-1,,Cayuvava,12-11,mihiro,mihiro,m i h i ɾ o,,,,false,^m i h i r o$,Cayuvava,,
Cayuvava-12-50-1,,Cayuvava,12-50,čepɔ; kãhẽ; -põ,čepɔ,tʃ e p ɔ,,,,false,^č e p ɔ$,Cayuvava,,
Cayuvava-12-50-2,,Cayuvava,12-50,čepɔ; kãhẽ; -põ,kãhẽ,k ã h ẽ,,,,false,^k ã h ẽ$,Cayuvava,,
Cayuvava-12-50-3,,Cayuvava,12-50,čepɔ; kãhẽ; -põ,-põ,p õ,,,,false,^- p õ$,Cayuvava,,
Cayuvava-12-60-1,,Cayuvava,12-60,-ɲe-puti; ræ'aaæ̃,-ɲe-puti,ɲ e + p u t i,,,,false,^- ɲ e - p u t i$,Cayuvava,,
Cayuvava-12-60-2,,Cayuvava,12-60,-ɲe-puti; ræ'aaæ̃,ræ'aaæ̃,ɾ æ a a æ̃,,,,false,^r æ 'a a æ̃$,Cayuvava,,
Cayuvava-12-80-1,,Cayuvava,12-80,-tui,-tui,t u i,,,,false,^- t u i$,Cayuvava,,
Cayuvava-12-110-1,,Cayuvava,12-110,βɨ; -ibi; naiβo,βɨ,β ɨ,,,,false,^β ɨ$,Cayuvava,,
Cayuvava-12-110-2,,Cayuvava,12-110,βɨ; -ibi; naiβo,-ibi,i b i,,,,false,^- i b i$,Cayuvava,,
Cayuvava-12-110-3,,Cayuvava,12-110,βɨ; -ibi; naiβo,naiβo,n a i β o,,,,false,^n a i β o$,Cayuvava,,
Cayuvava-12-120-1,,Cayuvava,12-120,čɨmɨrɨ; čumuru; tæɲæ,čɨmɨrɨ,tʃ ɨ m ɨ ɾ ɨ,,,,false,^č ɨ m ɨ r ɨ$,Cayuvava,,
Cayuvava-12-120-2,,Cayuvava,12-120,čɨmɨrɨ; čumuru; tæɲæ,čumuru,tʃ u m u ɾ u,,,,false,^č u m u r u$,Cayuvava,,
Cayuvava-12-120-3,,Cayuvava,12-120,čɨmɨrɨ; čumuru; tæɲæ,tæɲæ,t æ ɲ æ,,,,false,^t æ ɲ æ$,Cayuvava,,
Cayuvava-12-130-1,,Cayuvava,12-130,čuǰa; huǰa; ra-huǰa,čuǰa,tʃ u dʒ a,,,,false,^č u ǰ a$,Cayuvava,,
Cayuvava-12-130-2,,Cayuvava,12-130,čuǰa; huǰa; ra-huǰa,huǰa,h u dʒ a,,,,false,^h u ǰ a$,Cayuvava,,
Cayuvava-12-130-3,,Cayuvava,12-130,čuǰa; huǰa; ra-huǰa,ra-huǰa,ɾ a + h u dʒ a,,,,false,^r a - h u ǰ a$,Cayuvava,,
Cayuvava-12-140-1,,Cayuvava,12-140,ɲuka; ɲuku,ɲuka,ɲ u k a,,,,false,^ɲ u k a$,Cayuvava,,
Cayuvava-12-140-2,,Cayuvava,12-140,ɲuka; ɲuku,ɲuku,ɲ u k u,,,,false,^ɲ u k u$,Cayuvava,,
Cayuvava-12-150-1,,Cayuvava,12-150,ra-pɨ'ǰɨ-a; -ne; ɲe-tui,ra-pɨ'ǰɨ-a,ɾ a + p ɨ dʒ ɨ + a,,,,false,^r a - p ɨ 'ǰ ɨ - a$,Cayuvava,,
Cayuvava-12-150-2,,Cayuvava,12-150,ra-pɨ'ǰɨ-a; -ne; ɲe-tui,-ne,n e,,,,false,^- n e$,Cayuvava,,
Cayuvava-12-150-3,,Cayuvava,12-150,ra-pɨ'ǰɨ-a; -ne; ɲe-tui,ɲe-tui,ɲ e + t u i,,,,false,^ɲ e - t u i$,Cayuvava,,
Cayuvava-12-220-1,,Cayuvava,12-220,čori,čori,tʃ o ɾ i,,,,false,^č o r i$,Cayuvava,,
Cayuvava-12-230-1,,Cayuvava,12-230,kæ'hæčɔ,kæ'hæčɔ,k æ h æ tʃ ɔ,,,,false,^k æ 'h æ č ɔ$,Cayuvava,,
Cayuvava-12-232-1,,Cayuvava,12-232,čaha-ri; kɨ'dɨčɔ,čaha-ri,tʃ a h a + ɾ i,,,,false,^č a h a - r i$,Cayuvava,,
Cayuvava-12-232-2,,Cayuvava,12-232,čaha-ri; kɨ'dɨčɔ,kɨ'dɨčɔ,k ɨ d ɨ tʃ ɔ,,,,false,^k ɨ 'd ɨ č ɔ$,Cayuvava,,
Cayuvava-12-240-1,,Cayuvava,12-240,koporo,koporo,k o p o ɾ o,,,,false,^k o p o r o$,Cayuvava,,
Cayuvava-12-250-1,,Cayuvava,12-250,beama; haha,beama,b e a m a,,,,false,^b e a m a$,Cayuvava,,
Cayuvava-12-250-2,,Cayuvava,12-250,beama; haha,haha,h a h a,,,,false,^h a h a$,Cayuvava,,
Cayuvava-12-260-1,,Cayuvava,12-260,hebe,hebe,h e b e,,,,false,^h e b e$,Cayuvava,,
Cayuvava-12-270-1,,Cayuvava,12-270,ɨmɨrɨ; õɲõ,ɨmɨrɨ,ɨ m ɨ ɾ ɨ,,,,false,^ɨ m ɨ r ɨ$,Cayuvava,,
Cayuvava-12-270-2,,Cayuvava,12-270,ɨmɨrɨ; õɲõ,õɲõ,õ ɲ õ,,,,false,^õ ɲ õ$,Cayuvava,,
Cayuvava-12-310-1,,Cayuvava,12-310,dæ'rætui; -tui,dæ'rætui,d æ ɾ æ t u i,,,,false,^d æ 'r æ t u i$,Cayuvava,,
Cayuvava-12-310-2,,Cayuvava,12-310,dæ'rætui; -tui,-tui,t u i,,,,false,^- t u i$,Cayuvava,,
Cayuvava-12-330-1,,Cayuvava,12-330,tui-,tui-,t u i,,,,false,^t u i -$,Cayuvava,,
Cayuvava-12-352-1,,Cayuvava,12-352,dɨβɨ,dɨβɨ,d ɨ β ɨ,,,,false,^d ɨ β ɨ$,Cayuvava,,
Cayuvava-12-353-1,,Cayuvava,12-353,'peda; ipeda,'peda,p e d a,,,,false,^'p e d a$,Cayuvava,,
Cayuvava-12-353-2,,Cayuvava,12-353,'peda; ipeda,ipeda,i p e d a,,,,false,^i p e d a$,Cayuvava,,
Cayuvava-12-420-1,,Cayuvava,12-420,'rimasɨ,'rimasɨ,ɾ i m a s ɨ,,,,false,^'r i m a s ɨ$,Cayuvava,,
Cayuvava-12-430-1,,Cayuvava,12-430,ya'raama- ~ na'raama-,ya'raama-,j a ɾ aː m a,,,,false,^y a 'r aa m a -$,Cayuvava,,
Cayuvava-12-430-2,,Cayuvava,12-430,ya'raama- ~ na'raama-,na'raama-,n a ɾ aː m a,,,,false,^n a 'r aa m a -$,Cayuvava,,
Cayuvava-12-440-1,,Cayuvava,12-440,βoha; ra-βoha; ɲečɔ,βoha,β o h a,,,,false,^β o h a$,Cayuvava,,
Cayuvava-12-440-2,,Cayuvava,12-440,βoha; ra-βoha; ɲečɔ,ra-βoha,ɾ a + β o h a,,,,false,^r a - β o h a$,Cayuvava,,
Cayuvava-12-440-3,,Cayuvava,12-440,βoha; ra-βoha; ɲečɔ,ɲečɔ,ɲ e tʃ ɔ,,,,false,^ɲ e č ɔ$,Cayuvava,,
Cayuvava-12-450-1,,Cayuvava,12-450,'yačɨbu ki'arama,'yačɨbu_ki'arama,j a tʃ ɨ b u + k i a ɾ a m a,,,,false,^'y a č ɨ b u _ k i 'a r a m a$,Cayuvava,,
Cayuvava-12-470-1,,Cayuvava,12-470,ya'wɨwɨčɨ,ya'wɨwɨčɨ,j a w ɨ w ɨ tʃ ɨ,,,,false,^y a 'w ɨ w ɨ č ɨ$,Cayuvava,,
Cayuvava-12-480-1,,Cayuvava,12-480,puhũ,puhũ,p u h ũ,,,,false,^p u h ũ$,Cayuvava,,
Cayuvava-12-530-1,,Cayuvava,12-530,bihi; para ~ pãrã; pã,bihi,b i h i,,,,false,^b i h i$,Cayuvava,,
Cayuvava-12-530-2,,Cayuvava,12-530,bihi; para ~ pãrã; pã,para,p a ɾ a,,,,false,^p a r a$,Cayuvava,,
Cayuvava-12-530-3,,Cayuvava,12-530,bihi; para ~ pãrã; pã,pãrã,p ã ɾ ã,,,,false,^p ã r ã$,Cayuvava,,
Cayuvava-12-530-4,,Cayuvava,12-530,bihi; para ~ pãrã; pã,pã,p ã,,,,false,^p ã$,Cayuvava,,
Cayuvava-12-540-1,,Cayuvava,12-540,tɨǰɨ-rɨ,tɨǰɨ-rɨ,t ɨ dʒ ɨ + ɾ ɨ,,,,false,^t ɨ ǰ ɨ - r ɨ$,Cayuvava,,
Cayuvava-12-550-1,,Cayuvava,12-550,-čeče; tætæ,-čeče,tʃ e tʃ e,,,,false,^- č e č e$,Cayuvava,,
Cayuvava-12-550-2,,Cayuvava,12-550,-čeče; tætæ,tætæ,t æ t æ,,,,false,^t æ t æ$,Cayuvava,,
Cayuvava-12-560-1,,Cayuvava,12-560,βædæræ; čiči; dĩrĩ,βædæræ,β æ d æ ɾ æ,,,,false,^β æ d æ r æ$,Cayuvava,,
Cayuvava-12-560-2,,Cayuvava,12-560,βædæræ; čiči; dĩrĩ,čiči,tʃ i tʃ i,,,,false,^č i č i$,Cayuvava,,
Cayuvava-12-560-3,,Cayuvava,12-560,βædæræ; čiči; dĩrĩ,dĩrĩ,d ĩ ɾ ĩ,,,,false,^d ĩ r ĩ$,Cayuvava,,
Cayuvava-12-570-1,,Cayuvava,12-570,dere,dere,d e ɾ e,,,,false,^d e r e$,Cayuvava,,
Cayuvava-12-580-1,,Cayuvava,12-580,dæ'rætui; pa-dæ'rætui,dæ'rætui,d æ ɾ æ t u i,,,,false,^d æ 'r æ t u i$,Cayuvava,,
Cayuvava-12-580-2,,Cayuvava,12-580,dæ'rætui; pa-dæ'rætui,pa-dæ'rætui,p a + d æ ɾ æ t u i,,,,false,^p a - d æ 'r æ t u i$,Cayuvava,,
Cayuvava-12-590-1,,Cayuvava,12-590,sĩsĩ,sĩsĩ,s ĩ s ĩ,,,,false,^s ĩ s ĩ$,Cayuvava,,
Cayuvava-12-610-1,,Cayuvava,12-610,ine,ine,i n e,,,,false,^i n e$,Cayuvava,,
Cayuvava-12-630-1,,Cayuvava,12-630,kuǰuǰu,kuǰuǰu,k u dʒ u dʒ u,,,,false,^k u ǰ u ǰ u$,Cayuvava,,
Cayuvava-12-650-1,,Cayuvava,12-650,ča'rakaha,ča'rakaha,tʃ a ɾ a k a h a,,,,false,^č a 'r a k a h a$,Cayuvava,,
Cayuvava-12-710-1,,Cayuvava,12-710,pariri; wa'reohẽ,pariri,p a ɾ i ɾ i,,,,false,^p a r i r i$,Cayuvava,,
Cayuvava-12-710-2,,Cayuvava,12-710,pariri; wa'reohẽ,wa'reohẽ,w a ɾ e o h ẽ,,,,false,^w a 'r e o h ẽ$,Cayuvava,,
Cayuvava-12-730-1,,Cayuvava,12-730,βisi'ria,βisi'ria,β i s i ɾ i a,,,,false,^β i s i 'r i a$,Cayuvava,,
Cayuvava-12-760-1,,Cayuvava,12-760,ridɨβɨ,ridɨβɨ,ɾ i d ɨ β ɨ,,,,false,^r i d ɨ β ɨ$,Cayuvava,,
Cayuvava-12-780-1,,Cayuvava,12-780,ri'čɨβɨe,ri'čɨβɨe,ɾ i tʃ ɨ β ɨ e,,,,false,^r i 'č ɨ β ɨ e$,Cayuvava,,
Cayuvava-12-810-1,,Cayuvava,12-810,koroβoβo,koroβoβo,k o ɾ o β o β o,,,,false,^k o r o β o β o$,Cayuvava,,
Cayuvava-12-830-1,,Cayuvava,12-830,βoβo,βoβo,β o β o,,,,false,^β o β o$,Cayuvava,,
Cayuvava-12-840-1,,Cayuvava,12-840,-nake,-nake,n a k e,,,,false,^- n a k e$,Cayuvava,,
Cayuvava-12-850-1,,Cayuvava,12-850,βara; čɔ̃he,βara,β a ɾ a,,,,false,^β a r a$,Cayuvava,,
Cayuvava-12-850-2,,Cayuvava,12-850,βara; čɔ̃he,čɔ̃he,tʃ ɔ̃ h e,,,,false,^č ɔ̃ h e$,Cayuvava,,
Cayuvava-12-920-1,,Cayuvava,12-920,imihi ~ imĩhĩ; marã,imihi,i m i h i,,,,false,^i m i h i$,Cayuvava,,
Cayuvava-12-920-2,,Cayuvava,12-920,imihi ~ imĩhĩ; marã,imĩhĩ,i m ĩ h ĩ,,,,false,^i m ĩ h ĩ$,Cayuvava,,
Cayuvava-12-920-3,,Cayuvava,12-920,imihi ~ imĩhĩ; marã,marã,m a ɾ ã,,,,false,^m a r ã$,Cayuvava,,
Cayuvava-12-930-1,,Cayuvava,12-930,hɔri; ɔri,hɔri,h ɔ ɾ i,,,,false,^h ɔ r i$,Cayuvava,,
Cayuvava-12-930-2,,Cayuvava,12-930,hɔri; ɔri,ɔri,ɔ ɾ i,,,,false,^ɔ r i$,Cayuvava,,
Cayuvava-13-10-1,,Cayuvava,13-10,karata,karata,k a ɾ a t a,,,,false,^k a r a t a$,Cayuvava,,
Cayuvava-13-20-1,,Cayuvava,13-20,mitia,mitia,m i t i a,,,,false,^m i t i a$,Cayuvava,,
Cayuvava-13-30-1,,Cayuvava,13-30,kurapa,kurapa,k u ɾ a p a,,,,false,^k u r a p a$,Cayuvava,,
Cayuvava-13-40-1,,Cayuvava,13-40,'čaa'da,'čaa'da,tʃ aː d a,,,,false,^'č aa 'd a$,Cayuvava,,
Cayuvava-13-50-1,,Cayuvava,13-50,meidaru ~ medaru,meidaru,m e i d a ɾ u,,,,false,^m e i d a r u$,Cayuvava,,
Cayuvava-13-50-2,,Cayuvava,13-50,meidaru ~ medaru,medaru,m e d a ɾ u,,,,false,^m e d a r u$,Cayuvava,,
Cayuvava-13-70-1,,Cayuvava,13-70,mitia 'rirobo,mitia_'rirobo,m i t i a + ɾ i ɾ o b o,,,,false,^m i t i a _ 'r i r o b o$,Cayuvava,,
Cayuvava-13-80-1,,Cayuvava,13-80,kurapa-'riroβo,kurapa-'riroβo,k u ɾ a p a + ɾ i ɾ o β o,,,,false,^k u r a p a - 'r i r o β o$,Cayuvava,,
Cayuvava-13-90-1,,Cayuvava,13-90,čaada-'rirobo,čaada-'rirobo,tʃ aː d a + ɾ i ɾ o b o,,,,false,^č aa d a - 'r i r o b o$,Cayuvava,,
Cayuvava-13-100-1,,Cayuvava,13-100,bu'ruruče,bu'ruruče,b u ɾ u ɾ u tʃ e,,,,false,^b u 'r u r u č e$,Cayuvava,,
Cayuvava-13-104-1,,Cayuvava,13-104,mi'tia βu'ruruče,mi'tia_βu'ruruče,m i t i a + β u ɾ u ɾ u tʃ e,,,,false,^m i 't i a _ β u 'r u r u č e$,Cayuvava,,
Cayuvava-13-107-1,,Cayuvava,13-107,rãrõma,rãrõma,ɾ ã ɾ õ m a,,,,false,^r ã r õ m a$,Cayuvava,,
Cayuvava-13-140-1,,Cayuvava,13-140,kɔæha; maače,kɔæha,k ɔ æ h a,,,,false,^k ɔ æ h a$,Cayuvava,,
Cayuvava-13-140-2,,Cayuvava,13-140,kɔæha; maače,maače,m aː tʃ e,,,,false,^m aa č e$,Cayuvava,,
Cayuvava-13-150-1,,Cayuvava,13-150,βaβɨhɨ; -čeče; pa'detahi; 'yaaβe,βaβɨhɨ,β a β ɨ h ɨ,,,,false,^β a β ɨ h ɨ$,Cayuvava,,
Cayuvava-13-150-2,,Cayuvava,13-150,βaβɨhɨ; -čeče; pa'detahi; 'yaaβe,-čeče,tʃ e tʃ e,,,,false,^- č e č e$,Cayuvava,,
Cayuvava-13-150-3,,Cayuvava,13-150,βaβɨhɨ; -čeče; pa'detahi; 'yaaβe,pa'detahi,p a d e t a h i,,,,false,^p a 'd e t a h i$,Cayuvava,,
Cayuvava-13-150-4,,Cayuvava,13-150,βaβɨhɨ; -čeče; pa'detahi; 'yaaβe,'yaaβe,j aː β e,,,,false,^'y aa β e$,Cayuvava,,
Cayuvava-13-170-1,,Cayuvava,13-170,'βarike; mara'βariki,'βarike,β a ɾ i k e,,,,false,^'β a r i k e$,Cayuvava,,
Cayuvava-13-170-2,,Cayuvava,13-170,'βarike; mara'βariki,mara'βariki,m a ɾ a β a ɾ i k i,,,,false,^m a r a 'β a r i k i$,Cayuvava,,
Cayuvava-13-180-1,,Cayuvava,13-180,kenæ̃ræ; tɨǰɨra,kenæ̃ræ,k e n æ̃ ɾ æ,,,,false,^k e n æ̃ r æ$,Cayuvava,,
Cayuvava-13-180-2,,Cayuvava,13-180,kenæ̃ræ; tɨǰɨra,tɨǰɨra,t ɨ dʒ ɨ ɾ a,,,,false,^t ɨ ǰ ɨ r a$,Cayuvava,,
Cayuvava-13-181-1,,Cayuvava,13-181,βadæræ,βadæræ,β a d æ ɾ æ,,,,false,^β a d æ r æ$,Cayuvava,,
Cayuvava-13-210-1,,Cayuvava,13-210,dao; põõ; põhõri,dao,d a o,,,,false,^d a o$,Cayuvava,,
Cayuvava-13-210-2,,Cayuvava,13-210,dao; põõ; põhõri,põõ,p õ,,,,false,^p õõ$,Cayuvava,,
